time,accX,accY,accZ,pitch,roll,yaw
75.330000,0.001923,-0.002533,-0.995071,0.002115,0.008596,-0.002806
75.433333,0.000824,-0.004440,-0.991196,-0.003257,0.005185,0.015644
75.536667,0.001862,-0.004471,-0.994080,-0.001590,-0.010429,-0.000686
75.640000,0.002838,-0.002457,-0.991150,0.004662,-0.008092,-0.006414
75.743333,0.000656,-0.005325,-0.984390,0.004500,-0.000899,-0.000566
75.846667,-0.001236,-0.004425,-0.988342,-0.005281,-0.010424,0.000451
75.950000,-0.003082,0.000412,-0.989395,0.000936,-0.004507,-0.004089
76.053333,-0.002258,-0.005417,-0.988373,-0.008978,-0.003280,0.001651
76.156667,-0.003174,-0.004471,-0.990341,-0.008730,-0.002174,-0.007593
76.260000,-0.001160,-0.004471,-0.992218,-0.005219,-0.010447,-0.001864
76.363333,0.000916,0.001434,-0.989304,0.013061,0.007432,-0.001600
76.466667,-0.001083,-0.002533,-0.993195,-0.000348,-0.002109,-0.001761
76.570000,0.001968,-0.000580,-0.995087,0.008101,-0.006825,0.001713
76.673333,0.001755,-0.004410,-0.989227,0.000870,-0.000917,-0.001744
76.776667,-0.001114,-0.002518,-0.992233,-0.004004,-0.006875,-0.001825
76.880000,-0.007248,-0.004456,-0.985565,-0.007724,-0.013818,0.003897
76.983333,-0.005020,-0.001587,-0.993301,-0.007510,-0.010321,-0.004168
77.086667,0.004807,-0.003418,-0.991104,-0.009596,-0.024721,-0.017037
77.190000,-0.001129,-0.004486,-0.993179,0.002340,0.025354,-0.008418
77.293333,-0.014069,-0.003616,-0.989670,0.004708,0.000396,-0.005161
77.396667,-0.030808,-0.002884,-0.993988,0.008351,-0.006371,-0.095441
77.500000,-0.022690,0.009003,-0.989014,0.004962,-0.031507,-0.241460
77.603333,0.001846,0.036636,-0.992432,0.023060,-0.002183,-0.553460
77.706667,-0.002167,-0.001480,-0.987411,0.029346,-0.009472,-0.833464
77.810000,-0.057327,0.027802,-1.018250,-0.013744,-0.003042,-0.773486
77.913333,-0.129273,0.065491,-0.993225,0.027832,-0.092199,-0.638705
78.016667,-0.047806,0.027191,-0.999527,0.005264,0.008872,-1.300825
78.120000,-0.055573,0.030945,-1.003632,0.022276,0.045709,-1.572272
78.223333,0.026047,0.014420,-0.991623,0.013059,-0.051309,-1.772193
78.326667,-0.058334,0.004593,-0.996735,-0.002554,-0.034349,-1.736261
78.430000,0.055466,0.015945,-0.976257,0.003571,-0.028445,-1.873847
78.533333,-0.005493,0.010971,-1.003159,-0.016797,0.047585,-1.752951
78.636667,-0.041321,0.006683,-1.001144,-0.024825,0.091007,-1.818545
78.740000,0.075226,0.007248,-0.982483,-0.007767,0.015219,-2.043580
78.843333,0.014557,0.013046,-1.011368,-0.005288,0.063666,-1.818685
78.946667,0.071320,0.002213,-0.991302,-0.016618,0.001605,-1.576374
79.050000,-0.023392,0.053909,-0.998093,0.027352,-0.009375,-1.350632
79.153333,0.069000,-0.021423,-1.002869,-0.067745,-0.051218,-1.488056
79.256667,-0.002792,0.007187,-0.995270,0.003968,-0.029886,-1.114938
79.360000,0.011337,-0.002090,-0.971497,0.003273,-0.032802,-1.043240
79.463333,0.018478,0.022049,-0.999649,-0.019753,-0.013441,-1.003857
79.566667,0.027878,-0.000381,-1.003143,-0.005534,0.025615,-0.898144
79.670000,0.015335,-0.017929,-0.989761,-0.010597,-0.000092,-0.845187
79.773333,0.050049,-0.027542,-1.004288,0.005079,-0.030527,-0.792159
79.876667,-0.006088,0.033539,-0.996506,0.004477,-0.013984,-0.542119
79.980000,0.003723,-0.007339,-0.992065,0.008415,-0.027566,-0.597753
80.083333,0.004990,-0.009506,-1.007568,-0.016699,-0.014227,-0.434646
80.186667,0.033920,-0.021561,-0.984360,-0.008183,-0.000662,-0.251684
80.290000,0.005554,-0.012192,-0.990051,0.002652,-0.003284,-0.017951
80.393333,-0.011932,0.001282,-0.991577,-0.012579,0.000460,0.003979
80.496667,-0.008026,0.004349,-0.984680,-0.011368,0.037340,0.003164
80.600000,0.005844,-0.009399,-1.000748,-0.023554,0.088469,0.001246
80.703333,0.007080,0.003387,-0.996903,0.006168,-0.004434,-0.013315
80.806667,0.002930,0.000458,-0.992142,0.006824,0.027873,0.006650
80.910000,0.001038,0.002365,-0.993179,-0.002600,-0.004379,-0.005264
81.013333,0.003052,0.005356,-0.992172,-0.007572,-0.000771,-0.001798
81.116667,-0.002090,0.001419,-0.988419,-0.002790,0.000457,0.001711
81.220000,-0.000168,-0.000488,-0.987366,-0.003764,0.001560,-0.007540
81.323333,-0.000122,0.000473,-0.988342,0.005795,0.012346,-0.000448
81.426667,0.001968,0.002411,-0.991211,-0.005047,-0.001995,-0.005266
81.530000,-0.003067,0.003403,-0.986496,-0.007681,0.006393,0.001737
81.633333,-0.001022,-0.001572,-0.995148,0.017962,0.005231,0.000712
81.736667,-0.002045,0.001404,-0.990356,-0.002636,-0.010315,-0.004171
81.840000,-0.003067,0.001389,-0.989410,0.005645,-0.001890,0.005206
81.943333,-0.001129,0.000473,-0.987396,-0.007801,-0.004282,0.006267
82.046667,0.001923,0.002426,-0.989273,0.005835,-0.007905,-0.001789
82.150000,-0.002106,-0.001511,-0.990326,-0.002811,0.007583,0.001774
82.253333,-0.003098,0.001419,-0.987472,0.002355,-0.000834,-0.008686
82.356667,-0.005051,0.004364,-0.985580,-0.013658,0.001573,-0.002969
82.460000,-0.003143,0.000458,-0.986481,0.007013,0.001625,-0.000540
82.563333,0.001984,0.000412,-0.994110,-0.003960,-0.004344,-0.000655
82.666667,-0.005157,-0.002518,-0.988464,-0.006465,-0.000756,0.001677
82.770000,0.000977,0.002411,-0.990280,-0.001709,-0.001897,0.006321
82.873333,0.003784,-0.004395,-0.991104,-0.001493,0.000410,-0.001755
82.976667,-0.000061,0.001434,-0.990295,0.002166,0.000415,-0.001735
83.080000,0.001007,0.002380,-0.992218,0.003356,0.006391,-0.000521
83.183333,0.000000,0.001389,-0.993195,0.001929,-0.005440,0.007462
83.286667,-0.005890,0.000290,-0.996277,0.002016,0.000479,0.004045
83.390000,-0.001083,-0.000549,-0.991272,-0.003797,-0.006765,-0.006465
83.493333,-0.001038,0.001404,-0.991287,-0.002524,0.002736,-0.008686
83.596667,-0.001068,0.000443,-0.990311,-0.001365,0.001568,-0.006376
83.700000,-0.001038,-0.000580,-0.993210,0.003272,-0.006671,0.002830
83.803333,0.000992,0.000412,-0.993164,0.000946,0.005184,-0.001703
83.906667,-0.003082,0.003418,-0.985519,-0.001735,-0.003067,0.007462
84.010000,0.001923,-0.001511,-0.993118,-0.004015,-0.007883,0.001621
84.113333,-0.000992,0.001373,-0.993225,-0.005116,-0.003167,-0.002970
84.216667,0.002991,0.001404,-0.994095,0.002194,0.005175,-0.002854
84.320000,0.000977,0.002411,-0.990280,-0.000364,-0.000737,0.001706
84.423333,-0.004974,0.000351,-0.993317,-0.006465,0.001634,0.001693
84.526667,0.002060,0.004333,-0.993164,-0.001370,0.003947,-0.006356
84.630000,0.000885,0.000473,-0.988327,-0.004050,-0.005493,0.002798
84.733333,-0.002029,0.001389,-0.991318,-0.005143,-0.009107,-0.001868
84.836667,-0.003204,-0.004471,-0.989365,0.001075,-0.003189,-0.006408
84.940000,-0.005997,0.002335,-0.989487,0.008202,0.001645,0.000617
85.043333,-0.002045,0.001404,-0.990356,-0.006245,-0.002011,-0.006438
85.146667,-0.002090,0.000427,-0.989365,-0.004020,0.001647,0.001714
85.250000,-0.001099,0.000443,-0.989334,0.001890,0.004100,0.008711
85.353333,0.000961,-0.001541,-0.994125,0.006055,-0.007962,-0.009886
85.456667,0.001831,-0.002457,-0.990219,0.001020,0.000423,-0.004026
85.560000,-0.003967,0.002350,-0.991363,-0.000230,-0.001948,-0.002898
85.663333,0.002045,0.000381,-0.997024,-0.007334,0.000347,-0.011015
85.766667,-0.001068,0.002411,-0.988388,-0.003968,-0.010245,0.000531
85.870000,0.000931,-0.000549,-0.992203,0.002088,0.001675,0.001829
85.973333,-0.003189,-0.001480,-0.986465,-0.011255,-0.004312,-0.000553
86.076667,-0.000107,-0.000519,-0.990280,-0.002810,-0.004269,0.002965
86.180000,-0.001022,0.002396,-0.990326,0.003371,0.006419,-0.000375
86.283333,-0.001053,0.000427,-0.991272,-0.001486,-0.010246,-0.000508
86.386667,0.001678,-0.001358,-0.981476,-0.002721,0.006412,-0.000364
86.490000,-0.000061,0.002411,-0.989319,-0.002593,0.001610,-0.005035
86.593333,0.000778,-0.004425,-0.989258,-0.002672,-0.007877,-0.001621
86.696667,0.000015,0.000381,-0.995132,-0.003904,0.006401,-0.001499
86.800000,-0.001114,0.001450,-0.987411,-0.007816,0.011239,0.007779
86.903333,0.001984,0.003418,-0.990250,-0.001466,0.013548,-0.001348
87.006667,0.004990,0.002411,-0.993073,-0.002744,0.008806,0.000916
87.110000,0.001984,0.002396,-0.992188,-0.006397,0.001661,0.000830
87.213333,0.002945,0.002441,-0.990219,-0.011236,-0.001925,-0.000310
87.316667,0.004852,0.001495,-0.988236,-0.007541,-0.007880,-0.001500
87.420000,-0.003006,0.001358,-0.992325,-0.006422,0.000484,0.002052
87.523333,-0.000198,-0.000473,-0.986389,-0.001627,-0.003047,0.005589
87.626667,-0.001190,-0.002472,-0.988357,-0.002605,0.004008,-0.003608
87.730000,-0.001053,0.000427,-0.991272,0.005777,0.004073,0.002224
87.833333,0.006882,0.002487,-0.989136,0.007004,0.004075,0.002292
87.936667,0.003784,0.001556,-0.984344,-0.007529,-0.007879,-0.001368
88.040000,0.003082,0.002350,-0.997009,0.011961,-0.004271,-0.000008
88.143333,0.000854,0.001480,-0.986389,0.003288,0.007658,0.004680
88.246667,0.004745,-0.001389,-0.986252,-0.002608,-0.011454,-0.002468
88.350000,0.001877,0.001465,-0.988312,0.001163,0.001601,-0.006956
88.453333,0.002930,0.000458,-0.992142,-0.003836,0.011149,-0.002225
88.556667,-0.002975,0.001343,-0.993286,-0.007379,-0.015070,-0.005953
88.660000,0.001587,-0.008270,-0.985321,0.013331,-0.043585,-0.003751
88.763333,-0.003998,-0.001587,-0.994247,0.044460,-0.051668,0.018329
88.866667,-0.004288,-0.010345,-0.990326,0.051961,-0.083840,0.012294
88.970000,-0.044464,0.010727,-0.988632,0.067476,-0.102739,0.026123
89.073333,-0.030289,-0.019104,-1.037613,0.135703,-0.143474,-0.015517
89.176667,-0.074677,-0.047928,-1.033737,0.385876,-0.351743,-0.059981
89.280000,-0.026657,-0.087128,-1.005936,0.757703,-0.272190,-0.007419
89.383333,-0.032593,-0.114395,-0.991318,1.098764,-0.225070,0.146456
89.486667,-0.025024,-0.211212,-0.992371,1.259654,-0.246201,0.151785
89.590000,-0.106613,-0.216919,-0.984802,1.349577,-0.186466,0.163238
89.693333,-0.069748,-0.296829,-0.991043,1.594360,-0.072532,0.221162
89.796667,-0.181564,-0.335052,-0.904343,2.006345,0.059469,0.275551
89.900000,-0.146240,-0.450149,-0.832626,1.970921,-0.054867,0.007070
90.003333,-0.139572,-0.517197,-0.802811,1.865931,-0.118140,-0.261335
90.106667,-0.088287,-0.622574,-0.678253,2.025366,-0.201515,-0.427802
90.210000,-0.065704,-0.697434,-0.660583,2.067400,-0.057277,-0.406593
90.313333,-0.050766,-0.760346,-0.548950,1.952861,-0.241481,-0.361467
90.416667,-0.071274,-0.815506,-0.486893,1.707937,-0.266096,-0.279752
90.520000,-0.039062,-0.885452,-0.403915,1.590043,-0.195815,-0.252002
90.623333,-0.023590,-0.908615,-0.318787,1.526796,0.097926,-0.129369
90.726667,-0.036926,-0.926056,-0.223785,1.249602,0.085758,0.018224
90.830000,-0.058685,-0.940887,-0.289368,0.936644,0.321489,0.083414
90.933333,-0.090240,-0.951004,-0.215317,0.879213,0.089448,0.092558
91.036667,-0.032410,-0.980789,-0.078445,0.807210,0.080200,0.002992
91.140000,-0.087936,-0.952835,-0.279373,0.363753,0.086896,0.027201
91.243333,-0.065475,-0.973648,-0.099777,0.508937,0.001402,-0.108128
91.346667,-0.068176,-0.964539,-0.149506,0.627473,0.093113,-0.118207
91.450000,-0.033218,-0.985245,-0.045395,0.669874,0.044319,-0.146054
91.553333,-0.054855,-0.972336,-0.085922,0.524853,-0.032451,-0.058473
91.656667,-0.040131,-0.979370,-0.039795,0.705488,0.024478,-0.109016
91.760000,0.029068,-0.987503,0.098145,0.774756,0.030619,-0.099320
91.863333,-0.031982,-0.984467,0.083862,0.334269,0.020164,0.132994
91.966667,-0.029968,-0.994034,0.025681,0.192120,0.026896,0.111441
92.070000,-0.078430,-0.966827,0.051392,0.181729,0.089324,0.042535
92.173333,-0.002304,-0.997391,0.117798,0.149200,0.032399,-0.062284
92.276667,-0.053802,-0.983353,0.039520,-0.138434,-0.002982,0.020253
92.380000,-0.021622,-0.995590,0.049240,-0.133394,0.013213,-0.031630
92.483333,-0.041504,-0.982483,0.021408,-0.117561,-0.014892,0.015632
92.586667,-0.025421,-0.992767,0.045227,-0.021018,0.007793,0.008277
92.690000,-0.062363,-0.979721,0.025696,-0.055921,-0.011038,0.036833
92.793333,-0.030258,-0.988876,0.045059,0.024502,0.003742,-0.051657
92.896667,-0.036697,-0.985306,0.025436,-0.023356,0.002585,-0.040370
93.000000,-0.033051,-0.993042,0.030457,-0.020723,0.004126,-0.002166
93.103333,-0.038803,-0.993225,0.021561,-0.016985,-0.001431,0.040608
93.206667,-0.050598,-0.982483,0.028931,0.006999,-0.007617,0.010606
93.310000,-0.039993,-0.993103,0.031235,-0.011628,0.009900,-0.022886
93.413333,-0.034714,-0.985275,0.025497,-0.005084,-0.004517,-0.039177
93.516667,-0.021545,-0.992676,0.048248,0.031318,0.006281,-0.031889
93.620000,-0.044571,-0.986450,0.021347,-0.027816,-0.009851,0.035889
93.723333,-0.021576,-0.992645,0.050201,0.024538,0.007691,-0.006462
93.826667,-0.040558,-0.983444,0.022400,-0.026016,0.005423,0.014056
93.930000,-0.039001,-0.993088,0.031265,-0.034211,0.002914,0.001263
94.033333,-0.039566,-0.984436,0.020508,-0.058295,0.005152,-0.010418
94.136667,-0.044449,-0.983536,0.019379,-0.038463,-0.004443,-0.021964
94.240000,-0.033630,-0.993301,0.011002,-0.021645,0.005187,-0.012527
94.343333,-0.032806,-0.986252,0.026535,0.047566,-0.000551,-0.000628
94.446667,-0.032211,-0.988907,0.044037,0.029078,0.007813,0.006285
94.550000,-0.045944,-0.993164,0.031082,-0.041867,0.000637,0.013924
94.653333,-0.040482,-0.985474,0.016586,-0.093746,-0.004393,-0.007231
94.756667,-0.037643,-0.993317,0.012848,-0.075968,0.004914,-0.033656
94.860000,-0.030396,-0.993439,-0.001526,-0.054297,0.007422,-0.023101
94.963333,-0.031494,-0.993378,0.004272,-0.010539,-0.004358,-0.017182
95.066667,-0.024796,-0.993164,0.015121,0.054850,-0.002910,0.000547
95.170000,-0.039932,-0.993149,0.028336,0.054552,0.017414,0.011140
95.273333,-0.043381,-0.985550,0.012619,-0.019517,0.001724,-0.000980
95.376667,-0.029617,-0.993286,0.009171,-0.057360,0.006436,0.000010
95.480000,-0.025681,-0.993225,0.010254,-0.041781,-0.000586,0.010444
95.583333,-0.034164,-0.986649,-0.002640,0.025147,0.003107,0.016680
95.686667,-0.044342,-0.985580,0.011627,0.099327,0.002104,0.025180
95.790000,-0.044388,-0.982575,0.017441,0.106170,0.000674,-0.002559
95.893333,-0.033447,-0.993774,0.048904,0.089238,0.014875,-0.008307
95.996667,-0.044601,-0.985413,0.024261,-0.021765,0.013932,0.037342
96.100000,-0.029160,-0.992950,0.034439,-0.040241,-0.003103,-0.001090
96.203333,-0.056778,-0.986008,-0.010071,-0.107912,0.005322,0.020587
96.306667,-0.028854,-0.993149,0.019882,-0.036910,0.006119,-0.034537
96.410000,-0.042953,-0.984833,-0.006775,-0.074323,-0.007937,-0.003639
96.513333,-0.031845,-0.993164,0.020782,0.015920,-0.003037,-0.003092
96.616667,-0.050232,-0.993652,-0.001083,-0.000592,0.003107,0.021164
96.720000,-0.033661,-0.987305,0.019699,0.030672,0.002894,-0.007583
96.823333,-0.044296,-0.984619,0.010651,-0.004103,0.011379,0.015436
96.926667,-0.028915,-0.993103,0.022797,0.013934,0.009893,-0.020337
97.030000,-0.029587,-0.987320,0.014938,-0.038058,0.000521,0.008252
97.133333,-0.036591,-0.993347,0.010925,-0.034502,0.011268,0.011838
97.236667,-0.050705,-0.984039,-0.013809,-0.013771,0.012490,0.011964
97.340000,-0.029587,-0.993301,0.008209,0.048240,-0.002076,-0.027138
97.443333,-0.041397,-0.985519,0.012680,0.054032,-0.007913,-0.015590
97.546667,-0.025192,-0.992905,0.034546,0.043262,0.003897,-0.023640
97.650000,-0.036285,-0.983597,0.007950,-0.039237,-0.004330,0.004761
97.753333,-0.040558,-0.993393,0.010818,-0.032584,-0.002127,-0.016007
97.856667,-0.047897,-0.984909,-0.007889,-0.055220,-0.001932,0.009320
97.960000,-0.031738,-0.993225,0.015915,0.020015,-0.005623,-0.020340
98.063333,-0.039520,-0.987427,0.015656,-0.003872,-0.003039,0.006158
98.166667,-0.038116,-0.985687,-0.001801,-0.008543,0.007591,-0.001870
98.270000,-0.028671,-0.993256,0.011139,0.030786,0.020678,-0.011919
98.373333,-0.041245,-0.987610,0.003006,0.021861,0.000570,0.002888
98.476667,-0.031784,-0.993195,0.017868,0.079534,0.001767,-0.008320
98.580000,-0.032013,-0.989044,0.034332,0.062313,-0.007728,-0.002718
98.683333,-0.027939,-0.995071,0.020889,0.001175,-0.003010,0.002770
98.786667,-0.055954,-0.985901,-0.002274,-0.068135,-0.001566,0.040603
98.890000,-0.034470,-0.985443,0.013840,0.005268,0.007575,-0.013276
98.993333,-0.039185,-0.986664,0.000137,-0.009737,0.002918,0.000480
99.096667,-0.027176,-0.992920,0.034500,0.023915,0.001562,-0.024762
99.200000,-0.031464,-0.985428,0.011978,-0.020794,-0.000616,0.005048
99.303333,-0.026932,-0.993073,0.022858,-0.006418,0.011391,0.014492
99.406667,-0.033066,-0.993027,0.031418,-0.063225,0.009182,0.041958
99.510000,-0.062271,-0.982758,0.018906,-0.160132,-0.000708,0.017036
99.613333,-0.042953,-0.985184,0.039825,-0.266721,-0.002723,-0.056454
99.716667,-0.027847,-0.993134,0.018951,-0.459117,-0.011443,-0.067975
99.820000,-0.028229,-0.982239,-0.043350,-0.643829,-0.017490,-0.048233
99.923333,-0.021652,-0.974274,-0.111252,-0.798237,-0.032948,-0.021465
100.026667,-0.015915,-0.974716,-0.149002,-0.677045,0.005495,0.006186
100.130000,-0.022858,-0.972794,-0.146286,-0.613330,0.001147,0.041207
100.233333,-0.039841,-0.961624,-0.173065,-0.666740,0.003769,0.076799
100.336667,-0.056381,-0.954697,-0.227020,-0.787527,0.015493,0.077392
100.440000,-0.036057,-0.939896,-0.234345,-0.874528,0.028948,0.000675
100.543333,-0.048737,-0.914597,-0.307754,-1.113455,-0.045224,-0.003639
100.646667,-0.041733,-0.894989,-0.382538,-1.263852,-0.156382,-0.033248
100.750000,-0.032516,-0.859924,-0.401977,-1.317247,-0.064538,-0.000317
100.853333,-0.051743,-0.834976,-0.494995,-1.525519,-0.124808,0.080121
100.956667,-0.052094,-0.758804,-0.578156,-1.594676,0.037171,0.107816
101.060000,-0.080643,-0.708847,-0.623016,-1.660409,0.032267,0.102778
101.163333,-0.074387,-0.647293,-0.707825,-1.807061,0.058679,0.021220
101.266667,-0.047409,-0.600693,-0.757965,-1.773007,0.074597,-0.066372
101.370000,-0.037842,-0.529388,-0.847611,-1.802493,-0.037208,-0.055981
101.473333,-0.035599,-0.434036,-0.890015,-1.640894,0.016418,0.057623
101.576667,-0.040543,-0.387680,-0.930328,-1.601968,-0.031853,0.108305
101.680000,-0.056091,-0.310806,-0.950729,-1.397622,0.061080,0.219032
101.783333,-0.092194,-0.240311,-0.990097,-1.338678,0.051532,0.205447
101.886667,-0.049149,-0.206940,-1.018311,-1.219693,0.057390,0.044193
101.990000,-0.065842,-0.169449,-0.982117,-0.953675,0.035930,-0.004273
102.093333,-0.024765,-0.132141,-1.007492,-0.826269,0.043487,0.020797
102.196667,-0.058578,-0.080414,-0.989349,-0.771973,0.054888,0.088303
102.300000,-0.021729,-0.076782,-1.039902,-0.715500,0.094110,0.073933
102.403333,-0.044510,-0.036285,-0.994125,-0.464905,0.086024,0.190941
102.506667,-0.064468,-0.009583,-0.956940,-0.302661,0.145336,0.143790
102.610000,-0.032898,-0.007797,-0.994995,-0.153503,0.152536,-0.005716
102.713333,0.043594,-0.025574,-1.071548,-0.183487,0.312835,-0.301756
102.816667,-0.013290,-0.008423,-0.984741,-0.043066,0.057306,-0.027951
102.920000,-0.000443,-0.014191,-0.990189,-0.042006,0.060930,-0.022128
103.023333,-0.011215,0.000473,-0.978912,-0.054093,0.097387,0.063747
103.126667,-0.001190,-0.004440,-0.990280,-0.011033,0.012446,0.006528
103.230000,0.001831,-0.000488,-0.988297,-0.001212,0.005300,0.004204
103.333333,-0.001038,-0.001556,-0.994171,-0.003595,0.002895,0.001856
103.436667,0.001785,-0.002441,-0.988281,-0.009508,-0.001937,-0.005162
103.540000,0.001923,-0.001511,-0.993118,0.004899,0.007679,0.003102
103.643333,0.001877,-0.001480,-0.991180,-0.000824,0.002784,-0.010856
103.746667,-0.001160,-0.003464,-0.990295,-0.001286,-0.003010,0.006442
103.850000,0.000931,-0.000549,-0.992203,-0.009640,-0.011517,-0.001757
103.953333,0.005798,-0.001419,-0.989136,0.007474,0.013479,-0.003750
104.056667,-0.002029,0.000397,-0.992279,-0.003563,0.008723,-0.001541
104.160000,0.001938,0.000443,-0.992172,0.002641,-0.006770,-0.005117
104.263333,0.000854,0.001480,-0.986389,0.002417,-0.000747,0.003034
104.366667,-0.001175,-0.002487,-0.989319,0.005947,0.002871,0.007714
104.470000,0.000030,-0.000610,-0.997070,0.001379,0.001568,-0.003892
104.573333,0.001770,-0.001419,-0.986328,0.006008,0.000468,0.005379
104.676667,0.001846,-0.002472,-0.991180,0.001196,-0.005511,0.002984
104.780000,0.001907,0.000473,-0.990234,0.008502,0.006401,0.003132
104.883333,0.002930,0.001450,-0.991180,0.000002,-0.000763,0.001864
104.986667,-0.001999,-0.000626,-0.995193,-0.001190,0.001605,0.000721
105.090000,0.000900,-0.000519,-0.990265,0.006004,0.000467,0.005379
105.193333,0.003860,0.000504,-0.989197,-0.007139,0.006303,-0.005054
105.296667,0.001877,0.003479,-0.985382,-0.002470,-0.003136,0.002984
105.400000,0.000809,-0.004425,-0.990234,-0.004733,0.006317,-0.003884
105.503333,-0.001068,0.000443,-0.990311,-0.002373,-0.009118,-0.000540
105.606667,0.001053,0.002350,-0.994156,-0.001349,0.001657,0.006504
105.710000,0.004974,0.001419,-0.994049,-0.003317,-0.005643,-0.010927
105.813333,-0.001022,-0.000595,-0.994186,-0.007290,-0.001974,0.000654
105.916667,-0.000122,-0.004486,-0.994125,-0.000046,0.011148,0.003126
106.020000,0.000809,-0.002457,-0.988312,0.003913,-0.004378,-0.006187
106.123333,-0.001099,0.001434,-0.988388,-0.005966,-0.007921,-0.001647
106.226667,0.003128,0.000320,-1.001846,-0.004598,-0.000832,-0.007359
106.330000,0.004822,-0.000473,-0.989182,0.002501,-0.000747,0.000779
106.433333,0.001770,-0.000443,-0.985367,0.006153,0.007588,0.000875
106.536667,-0.000107,-0.000519,-0.990280,-0.014385,-0.004406,-0.006289
106.640000,0.001892,0.003464,-0.986359,0.001158,-0.001898,0.005389
106.743333,-0.003052,0.000412,-0.990372,-0.002318,-0.001966,-0.001573
106.846667,0.002777,-0.000443,-0.986313,-0.004615,0.013448,-0.007230
106.950000,-0.000092,-0.002518,-0.993164,-0.001041,0.003965,-0.003826
107.053333,-0.000122,-0.001480,-0.990265,0.000022,0.005209,0.001976
107.156667,0.002914,0.000473,-0.991165,-0.003540,0.001601,-0.001548
107.260000,-0.001175,-0.002487,-0.989319,-0.002442,-0.001926,0.003054
107.363333,0.001984,0.003418,-0.990250,0.002560,-0.000770,-0.001536
107.466667,0.003830,0.002518,-0.985321,-0.001263,0.008796,0.004314
107.570000,0.002884,0.003479,-0.986328,-0.001318,0.000488,0.006552
107.673333,0.004837,-0.002457,-0.992081,-0.003576,0.005181,-0.000360
107.776667,0.002930,-0.000534,-0.993103,-0.004886,0.001639,0.003072
107.880000,0.002060,0.001358,-0.997040,0.008751,-0.001983,-0.004984
107.983333,0.004852,-0.000473,-0.990158,-0.002282,-0.009119,-0.002796
108.086667,0.001953,0.001419,-0.992188,0.004731,-0.005397,0.010062
108.190000,0.000015,0.000381,-0.995132,0.001189,0.001697,0.005479
108.293333,0.001862,0.001480,-0.987335,0.002463,0.010008,0.003248
108.396667,0.001938,0.000443,-0.992172,-0.000888,0.006354,-0.007181
108.500000,0.002869,-0.000488,-0.990204,-0.001225,0.000519,0.005490
108.603333,0.001938,0.000443,-0.992172,0.001339,0.005262,0.002104
108.706667,-0.001022,0.001389,-0.992264,-0.002284,-0.000704,0.000872
108.810000,0.004990,0.004395,-0.991150,-0.002161,0.000444,-0.003744
108.913333,0.001938,0.001434,-0.991211,0.007427,0.013619,0.003389
109.016667,0.000931,-0.000549,-0.992203,0.003811,-0.000678,0.002082
109.120000,-0.000137,-0.003479,-0.992203,-0.000874,-0.009079,-0.004962
109.223333,0.004761,-0.004379,-0.990128,-0.000886,-0.004304,-0.003746
109.326667,-0.000046,-0.000565,-0.993179,-0.003359,-0.000727,-0.002570
109.430000,-0.000244,-0.002426,-0.986374,-0.002110,0.000455,-0.003710
109.533333,0.002838,0.000519,-0.987289,-0.005778,-0.003108,-0.002593
109.636667,0.005859,-0.001450,-0.992050,0.001536,0.001664,-0.002509
109.740000,-0.013504,0.010925,-0.999466,0.015260,0.071727,-0.152197
109.843333,0.006638,-0.001297,-0.981339,0.040070,0.071627,-0.167092
109.946667,0.016327,-0.007019,-0.978134,0.006616,0.106302,-0.011936
110.050000,0.028732,-0.001251,-0.996292,-0.034419,0.225474,0.014370
110.153333,0.035614,-0.000168,-0.993210,-0.007607,0.267165,0.014903
110.256667,0.046524,0.000946,-0.991943,-0.014636,0.292041,0.003521
110.360000,0.071136,-0.003616,-0.989319,0.003487,0.522925,0.004559
110.463333,0.123596,-0.002991,-0.985016,0.015489,1.016316,-0.045272
110.566667,0.184067,-0.005280,-0.988220,0.043889,1.255369,-0.063769
110.670000,0.291794,-0.020096,-0.943436,0.143628,1.767960,-0.110625
110.773333,0.344620,0.002151,-0.932465,0.125502,2.305156,-0.311782
110.876667,0.534210,-0.054901,-0.822983,0.246906,2.344747,-0.427597
110.980000,0.620438,0.004059,-0.801666,0.247947,2.065644,-0.368808
111.083333,0.658569,-0.006439,-0.742264,0.063480,1.649892,-0.257914
111.186667,0.751328,-0.004456,-0.673691,-0.104444,1.747513,-0.093678
111.290000,0.749298,0.011078,-0.606796,-0.130474,1.045285,-0.107136
111.393333,0.807266,0.037247,-0.599594,-0.152854,1.235333,-0.141400
111.496667,0.854813,0.013260,-0.533020,-0.142508,1.811461,0.141544
111.600000,0.891830,0.000519,-0.422119,-0.065272,1.782893,0.127831
111.703333,0.889221,-0.004730,-0.446457,-0.284666,1.522375,0.172839
111.806667,0.976944,-0.001846,-0.232254,-0.030638,2.456925,0.048528
111.910000,1.000366,0.009247,-0.154938,-0.097925,2.266540,0.060310
112.013333,1.006516,-0.001801,-0.038040,0.058506,2.154844,0.052065
112.116667,1.006851,0.014175,0.059006,-0.022306,1.830819,0.025538
112.220000,0.979691,0.009796,0.118576,-0.030903,1.446864,0.082139
112.323333,0.975220,-0.002197,0.176865,0.011793,0.789807,0.052117
112.426667,0.987885,0.031204,0.177933,0.153322,-0.173272,-0.017154
112.530000,0.984573,-0.000381,0.157654,-0.002357,-0.059039,0.008471
