Start Time,Stop Time,Vel X,Vel Y,Vel Z,Tot Vel X,Total Vel Y,Tot Vel Z,Dist X,Dist Y,Dist Z,Tot Dist X,Total Dist Y,Tot Dist Z,Dist Pitch,Dist Roll,Dist Yaw

0.000000,62.150000,18.812697,-8.526459,-608.261363,4265.710735,-1872.979367,-185439.994592,212.815219,-93.435807,-9256.793196,32062.803911,-14036.314985,-1882913.253585,-0.083356,-0.209128,-0.048104

0.000000,62.150000,18.820087,-8.526920,-609.265705,4284.530822,-1881.506286,-186049.260297,213.756039,-93.862141,-9287.231372,32276.559950,-14130.177127,-1892200.484957,-0.082723,-0.211374,-0.042622

0.000000,62.150000,18.825952,-8.527591,-610.270213,4303.356773,-1890.033878,-186659.530510,214.697190,-94.288504,-9317.719770,32491.257140,-14224.465631,-1901518.204727,-0.081993,-0.213714,-0.034549

0.000000,62.150000,18.830130,-8.528282,-611.274703,4322.186903,-1898.562159,-187270.805213,215.638592,-94.714901,-9348.258393,32706.895732,-14319.180532,-1910866.463120,-0.081222,-0.216024,-0.023720

0.000000,62.150000,18.832255,-8.528922,-612.278580,4341.019158,-1907.091082,-187883.083793,216.580152,-95.141331,-9378.847225,32923.475883,-14414.321863,-1920245.310346,-0.080367,-0.218422,-0.010420

0.000000,62.150000,18.836332,-8.531323,-613.281790,4359.855490,-1915.622405,-188496.365583,217.521866,-95.567837,-9409.486234,33140.997750,-14509.889700,-1929654.796580,-0.079296,-0.220963,0.005184

0.000000,62.150000,18.837947,-8.532635,-614.285326,4378.693438,-1924.155040,-189110.650909,218.463723,-95.994436,-9440.175412,33359.461473,-14605.884136,-1939094.971992,-0.078088,-0.223569,0.024445

0.000000,62.150000,18.840578,-8.535189,-615.289304,4397.534016,-1932.690229,-189725.940213,219.405686,-96.421132,-9470.914778,33578.867159,-14702.305268,-1948565.886770,-0.076685,-0.226185,0.046912

0.000000,62.150000,18.845206,-8.539198,-616.291376,4416.379222,-1941.229427,-190342.231588,220.347831,-96.847991,-9501.704295,33799.214990,-14799.153259,-1958067.591065,-0.075033,-0.228735,0.073297

0.000000,62.150000,18.849361,-8.544088,-617.291992,4435.228582,-1949.773515,-190959.523580,221.290195,-97.275074,-9532.543879,34020.505185,-14896.428333,-1967600.134945,-0.073108,-0.231211,0.103883

0.000000,62.150000,18.852273,-8.548097,-618.292648,4454.080856,-1958.321611,-191577.816228,222.232736,-97.702378,-9563.433495,34242.737921,-14994.130711,-1977163.568440,-0.071108,-0.233547,0.138364

0.000000,62.150000,18.853019,-8.552230,-619.293679,4472.933875,-1966.873841,-192197.109907,223.175368,-98.129886,-9594.373153,34465.913289,-15092.260597,-1986757.941593,-0.068890,-0.235999,0.175671

0.000000,62.150000,18.856213,-8.557865,-620.294189,4491.790088,-1975.431706,-192817.404096,224.118099,-98.557639,-9625.362850,34690.031389,-15190.818236,-1996383.304443,-0.066597,-0.238730,0.216233

0.000000,62.150000,18.861095,-8.564014,-621.293919,4510.651183,-1983.995720,-193438.698015,225.061032,-98.985686,-9656.402553,34915.092420,-15289.803921,-2006039.706996,-0.063999,-0.241077,0.261763

0.000000,62.150000,18.861666,-8.568533,-622.294889,4529.512849,-1992.564253,-194060.992904,226.004101,-99.413999,-9687.492273,35141.096521,-15389.217921,-2015727.199269,-0.061330,-0.243216,0.313632

0.000000,62.150000,18.859239,-8.572999,-623.296543,4548.372089,-2001.137252,-194684.289447,226.947123,-99.842538,-9718.632059,35368.043645,-15489.060458,-2025445.831328,-0.058368,-0.245169,0.370033

0.000000,62.150000,18.858754,-8.578232,-624.297440,4567.230843,-2009.715484,-195308.586887,227.890073,-100.271318,-9749.821908,35595.933718,-15589.331777,-2035195.653236,-0.055218,-0.247010,0.430339

0.000000,62.150000,18.854099,-8.582479,-625.297725,4586.084941,-2018.297963,-195933.884612,228.832895,-100.700336,-9781.061787,35824.766612,-15690.032113,-2044976.715024,-0.052002,-0.248800,0.495298

0.000000,62.150000,18.848460,-8.585971,-626.298135,4604.933401,-2026.883933,-196560.182747,229.775459,-101.129547,-9812.351684,36054.542071,-15791.161660,-2054789.066708,-0.048753,-0.250431,0.563752

0.000000,62.150000,18.840598,-8.588477,-627.299534,4623.773999,-2035.472410,-197187.482281,230.717685,-101.558909,-9843.691626,36285.259756,-15892.720569,-2064632.758333,-0.045519,-0.251925,0.635471

0.000000,62.150000,18.832433,-8.591530,-628.301000,4642.606432,-2044.063940,-197815.783281,231.659511,-101.988409,-9875.081639,36516.919267,-15994.708978,-2074507.839972,-0.042293,-0.253387,0.710075

0.000000,62.150000,18.824851,-8.594999,-629.302925,4661.431283,-2052.658939,-198445.086206,232.600943,-102.418072,-9906.521737,36749.520210,-16097.127050,-2084414.361709,-0.039188,-0.254664,0.787696

0.000000,62.150000,18.817201,-8.599811,-630.304715,4680.248484,-2061.258750,-199075.390922,233.541994,-102.847942,-9938.011928,36983.062204,-16199.974992,-2094352.373638,-0.036163,-0.255773,0.868886

0.000000,62.150000,18.806637,-8.603704,-631.307162,4699.055121,-2069.862454,-199706.698083,234.482590,-103.278030,-9969.552225,37217.544794,-16303.253022,-2104321.925863,-0.033119,-0.256791,0.952981

0.000000,62.150000,18.795393,-8.607768,-632.309816,4717.850515,-2078.470223,-200339.007899,235.422641,-103.708317,-10001.142650,37452.967435,-16406.961339,-2114323.068512,-0.029990,-0.257726,1.039253

0.000000,62.150000,18.784899,-8.612976,-633.312537,4736.635414,-2087.083199,-200972.320436,236.362148,-104.138836,-10032.783208,37689.329583,-16511.100174,-2124355.851721,-0.026835,-0.258572,1.126502

0.000000,62.150000,18.776058,-8.619347,-634.315111,4755.411472,-2095.702546,-201606.635547,237.301172,-104.569644,-10064.473900,37926.630755,-16615.669818,-2134420.325620,-0.023702,-0.259278,1.215611

0.000000,62.150000,18.766033,-8.625948,-635.317207,4774.177505,-2104.328493,-202241.952754,238.239724,-105.000776,-10096.214708,38164.870480,-16720.670594,-2144516.540328,-0.020616,-0.259675,1.308155

0.000000,62.150000,18.754017,-8.631868,-636.319361,4792.931522,-2112.960362,-202878.272114,239.177726,-105.432221,-10128.005622,38404.048205,-16826.102815,-2154644.545950,-0.017531,-0.259465,1.403319

0.000000,62.150000,18.739276,-8.636573,-637.321533,4811.670799,-2121.596934,-203515.593647,240.115058,-105.863932,-10159.846644,38644.163263,-16931.966748,-2164804.392594,-0.014562,-0.258658,1.499579

0.000000,62.150000,18.726850,-8.642408,-638.324111,4830.397649,-2130.239342,-204153.917758,241.051711,-106.295907,-10191.737785,38885.214975,-17038.262655,-2174996.130379,-0.011740,-0.257455,1.595727

0.000000,62.150000,18.709823,-8.645218,-639.326294,4849.107472,-2138.884560,-204793.244052,241.987628,-106.728098,-10223.679045,39127.202603,-17144.990752,-2185219.809424,-0.009020,-0.255920,1.692595

0.000000,62.150000,18.694010,-8.648251,-640.329397,4867.801482,-2147.532811,-205433.573448,242.922724,-107.160434,-10255.670438,39370.125326,-17252.151187,-2195475.479861,-0.006485,-0.254019,1.787895

0.000000,62.150000,18.679283,-8.651651,-641.332213,4886.480765,-2156.184462,-206074.905662,243.857056,-107.592932,-10287.711978,39613.982383,-17359.744118,-2205763.191839,-0.004072,-0.251971,1.881056

0.000000,62.150000,18.666542,-8.655954,-642.334938,4905.147307,-2164.840416,-206717.240600,244.790702,-108.025622,-10319.803657,39858.773084,-17467.769740,-2216082.995496,-0.001711,-0.249919,1.972355

0.000000,62.150000,18.655082,-8.659866,-643.338077,4923.802388,-2173.500282,-207360.578677,245.723742,-108.458517,-10351.945482,40104.496827,-17576.228258,-2226434.940978,0.000555,-0.247885,2.062527

0.000000,62.150000,18.639416,-8.660026,-644.341832,4942.441804,-2182.160308,-208004.920509,246.656105,-108.891515,-10384.137480,40351.152932,-17685.119772,-2236819.078457,0.002583,-0.245710,2.151246

0.000000,62.150000,18.625785,-8.661534,-645.345268,4961.067589,-2190.821842,-208650.265777,247.587735,-109.324554,-10416.379657,40598.740666,-17794.444326,-2247235.458114,0.004440,-0.243433,2.236309

0.000000,62.150000,18.610550,-8.661935,-646.348183,4979.678139,-2199.483777,-209296.613960,248.518643,-109.757640,-10448.671993,40847.259310,-17904.201967,-2257684.130108,0.006078,-0.241133,2.318166

0.000000,62.150000,18.592954,-8.661075,-647.352918,4998.271092,-2208.144852,-209943.966877,249.448731,-110.190716,-10481.014521,41096.708040,-18014.392682,-2268165.144629,0.007512,-0.238916,2.396131

0.000000,62.150000,18.575509,-8.659468,-648.359338,5016.846602,-2216.804320,-210592.326215,250.377942,-110.623729,-10513.407327,41347.085983,-18125.016412,-2278678.551956,0.008767,-0.236825,2.469837

0.000000,62.150000,18.558778,-8.659100,-649.365698,5035.405380,-2225.463420,-211241.691914,251.306300,-111.056693,-10545.850453,41598.392282,-18236.073105,-2289224.402409,0.009942,-0.234722,2.539551

0.000000,62.150000,18.544919,-8.658149,-650.373861,5053.950299,-2234.121569,-211892.065775,252.233892,-111.489625,-10578.343942,41850.626174,-18347.562730,-2299802.746352,0.010813,-0.232091,2.606631

0.000000,62.150000,18.528159,-8.655897,-651.382778,5072.478458,-2242.777466,-212543.448553,253.160719,-111.922476,-10610.887858,42103.786893,-18459.485206,-2310413.634210,0.011575,-0.229228,2.670481

0.000000,62.150000,18.509087,-8.653358,-652.392300,5090.987545,-2251.430824,-213195.840853,254.086650,-112.355207,-10643.482235,42357.873543,-18571.840413,-2321057.116445,0.012015,-0.226720,2.729386

0.000000,62.150000,18.493997,-8.652648,-653.400717,5109.481542,-2260.083472,-213849.241570,255.011727,-112.787857,-10676.127061,42612.885270,-18684.628270,-2331733.243505,0.012413,-0.224419,2.781942

0.000000,62.150000,18.481547,-8.652284,-654.408616,5127.963090,-2268.735756,-214503.650186,255.936116,-113.220481,-10708.822294,42868.821386,-18797.848751,-2342442.065799,0.012530,-0.222318,2.829994

0.000000,62.150000,18.466698,-8.651383,-655.417345,5146.429788,-2277.387138,-215159.067531,256.859822,-113.653072,-10741.567943,43125.681208,-18911.501823,-2353183.633742,0.012475,-0.220268,2.874150

0.000000,62.150000,18.455687,-8.651531,-656.426440,5164.885475,-2286.038669,-215815.493971,257.782882,-114.085645,-10774.364038,43383.464090,-19025.587469,-2363957.997780,0.012357,-0.218308,2.913665

0.000000,62.150000,18.445496,-8.652629,-657.435539,5183.330971,-2294.691298,-216472.929510,258.705411,-114.518249,-10807.210587,43642.169501,-19140.105718,-2374765.208367,0.012194,-0.216498,2.949720

0.000000,62.150000,18.437234,-8.654909,-658.443688,5201.768205,-2303.346207,-217131.373198,259.627479,-114.950938,-10840.107568,43901.796980,-19255.056655,-2385605.315935,0.012028,-0.214785,2.982535

0.000000,62.150000,18.428876,-8.656867,-659.451618,5220.197081,-2312.003074,-217790.824816,260.549132,-115.383732,-10873.054950,44162.346112,-19370.440387,-2396478.370885,0.011874,-0.213050,3.012462

0.000000,62.150000,18.419643,-8.658574,-660.459193,5238.616724,-2320.661649,-218451.284009,261.470345,-115.816618,-10906.052721,44423.816458,-19486.257006,-2407384.423606,0.011822,-0.211445,3.039368

0.000000,62.150000,18.410573,-8.659066,-661.466900,5257.027297,-2329.320715,-219112.750909,262.391101,-116.249559,-10939.100873,44686.207558,-19602.506565,-2418323.524479,0.011761,-0.209951,3.062672

0.000000,62.150000,18.404318,-8.660411,-662.473794,5275.431614,-2337.981126,-219775.224703,263.311473,-116.682546,-10972.199390,44949.519031,-19719.189111,-2429295.723869,0.011680,-0.208468,3.083077

0.000000,62.150000,18.398614,-8.661588,-663.480547,5293.830228,-2346.642714,-220438.705250,264.231546,-117.115596,-11005.348249,45213.750577,-19836.304707,-2440301.072118,0.011512,-0.207080,3.101247

0.000000,62.150000,18.392017,-8.661843,-664.486886,5312.222245,-2355.304556,-221103.192136,265.151312,-117.548682,-11038.547435,45478.901889,-19953.853388,-2451339.619552,0.011350,-0.205754,3.118276

0.000000,62.150000,18.383534,-8.661192,-665.493377,5330.605779,-2363.965749,-221768.685513,266.070701,-117.981758,-11071.796941,45744.972589,-20071.835146,-2462411.416494,0.011166,-0.204527,3.133429

0.000000,62.150000,18.376200,-8.660247,-666.500253,5348.981979,-2372.625996,-222435.185766,266.989694,-118.414794,-11105.096782,46011.962283,-20190.249940,-2473516.513275,0.011009,-0.203506,3.145122

0.000000,62.150000,18.370208,-8.659987,-667.506960,5367.352187,-2381.285983,-223102.692726,267.908354,-118.847799,-11138.446962,46279.870637,-20309.097739,-2484654.960238,0.010799,-0.202981,3.154119

0.000000,62.150000,18.364882,-8.660100,-668.513393,5385.717069,-2389.946083,-223771.206118,268.826731,-119.280802,-11171.847471,46548.697369,-20428.378541,-2495826.807709,0.010612,-0.202636,3.161214

0.000000,62.150000,18.358885,-8.659545,-669.519562,5404.075954,-2398.605628,-224440.725680,269.744826,-119.713793,-11205.298295,46818.442194,-20548.092333,-2507032.106004,0.010461,-0.202330,3.166943

0.000000,62.150000,18.356204,-8.661190,-670.525627,5422.432157,-2407.266818,-225111.251308,270.662703,-120.146811,-11238.799425,47089.104897,-20668.239145,-2518270.905429,0.010312,-0.202000,3.170923

0.000000,62.150000,18.353196,-8.662838,-671.531606,5440.785354,-2415.929657,-225782.782913,271.580438,-120.579912,-11272.350856,47360.685335,-20788.819057,-2529543.256284,0.010205,-0.201682,3.174393

0.000000,62.150000,18.350261,-8.664263,-672.537648,5459.135615,-2424.593920,-226455.320561,272.498024,-121.013089,-11305.952587,47633.183359,-20909.832146,-2540849.208871,0.010099,-0.201452,3.177397

0.000000,62.150000,18.346635,-8.664865,-673.543746,5477.482250,-2433.258784,-227128.864307,273.415447,-121.446318,-11339.604622,47906.598806,-21031.278464,-2552188.813493,0.009939,-0.201229,3.179528

0.000000,62.150000,18.343516,-8.666038,-674.549954,5495.825766,-2441.924822,-227803.414261,274.332700,-121.879590,-11373.306964,48180.931506,-21153.158054,-2563562.120457,0.009774,-0.200868,3.180296

0.000000,62.150000,18.342284,-8.669459,-675.555968,5514.168050,-2450.594281,-228478.970229,275.249845,-122.312978,-11407.059612,48456.181352,-21275.471031,-2574969.180069,0.009617,-0.200558,3.180196

0.000000,62.150000,18.341088,-8.672850,-676.562141,5532.509138,-2459.267130,-229155.532370,276.166930,-122.746535,-11440.862565,48732.348281,-21398.217567,-2586410.042634,0.009478,-0.200291,3.180146

0.000000,62.150000,18.340120,-8.676302,-677.568402,5550.849258,-2467.943433,-229833.100772,277.083960,-123.180264,-11474.715829,49009.432241,-21521.397831,-2597884.758463,0.009339,-0.200051,3.180111

0.000000,62.150000,18.339187,-8.679628,-678.574725,5569.188445,-2476.623061,-230511.675497,278.000943,-123.614162,-11508.619407,49287.433184,-21645.011993,-2609393.377869,0.009192,-0.199788,3.180084

0.000000,62.150000,18.338154,-8.682952,-679.580830,5587.526599,-2485.306013,-231191.256327,278.917876,-124.048227,-11542.573296,49566.351060,-21769.060220,-2620935.951165,0.008961,-0.199444,3.180120

0.000000,62.150000,18.337605,-8.686335,-680.586954,5605.864204,-2493.992348,-231871.843281,279.834770,-124.482459,-11576.577490,49846.185830,-21893.542679,-2632512.528655,0.008761,-0.199250,3.180254

0.000000,62.150000,18.335989,-8.690369,-681.590811,5624.200192,-2502.682717,-232553.434092,280.751610,-124.916877,-11610.631934,50126.937440,-22018.459555,-2644123.160590,0.008671,-0.199482,3.180213

0.000000,62.150000,18.334593,-8.694463,-682.594441,5642.534785,-2511.377179,-233236.028533,281.668374,-125.351497,-11644.736566,50408.605814,-22143.811053,-2655767.897155,0.008554,-0.199729,3.180121

0.000000,62.150000,18.333299,-8.698591,-683.598322,5660.868084,-2520.075771,-233919.626855,282.585072,-125.786324,-11678.891385,50691.190886,-22269.597377,-2667446.788540,0.008433,-0.200064,3.179998

0.000000,62.150000,18.332094,-8.702778,-684.601882,5679.200178,-2528.778548,-234604.228737,283.501707,-126.221358,-11713.096390,50974.692592,-22395.818735,-2679159.884930,0.008277,-0.200462,3.179843

0.000000,62.150000,18.331019,-8.706931,-685.605408,5697.531197,-2537.485479,-235289.834145,284.418284,-126.656601,-11747.351572,51259.110877,-22522.475335,-2690907.236502,0.008134,-0.200837,3.179670

0.000000,62.150000,18.330107,-8.711082,-686.608960,5715.861304,-2546.196561,-235976.443105,285.334813,-127.092051,-11781.656931,51544.445689,-22649.567386,-2702688.893433,0.007971,-0.201238,3.179474

0.000000,62.150000,18.329130,-8.715235,-687.612547,5734.190435,-2554.911796,-236664.055652,286.251293,-127.527709,-11816.012469,51830.696983,-22777.095095,-2714504.905902,0.007808,-0.201612,3.179263

0.000000,62.150000,18.328285,-8.719387,-688.616194,5752.518719,-2563.631184,-237352.671845,287.167729,-127.963574,-11850.418187,52117.864712,-22905.058670,-2726355.324089,0.007684,-0.201966,3.179006

0.000000,62.150000,18.327283,-8.723545,-689.620099,5770.846002,-2572.354728,-238042.291944,288.084118,-128.399648,-11884.874095,52405.948830,-23033.458317,-2738240.198184,0.007548,-0.202300,3.178708

0.000000,62.150000,18.326216,-8.727670,-690.623974,5789.172218,-2581.082398,-238732.915918,289.000456,-128.835928,-11919.380197,52694.949285,-23162.294246,-2750159.578381,0.007388,-0.202618,3.178391

0.000000,62.150000,18.325053,-8.731732,-691.627820,5807.497272,-2589.814131,-239424.543739,289.916737,-129.272413,-11953.936491,52984.866023,-23291.566659,-2762113.514872,0.007220,-0.202920,3.178074

0.000000,62.150000,18.323768,-8.735703,-692.631957,5825.821040,-2598.549834,-240117.175695,290.832958,-129.709099,-11988.542986,53275.698980,-23421.275758,-2774102.057858,0.007060,-0.203201,3.177751

0.000000,62.150000,18.322588,-8.739646,-693.636472,5844.143628,-2607.289480,-240810.812167,291.749117,-130.145983,-12023.199697,53567.448097,-23551.421741,-2786125.257554,0.006892,-0.203454,3.177420

0.000000,62.150000,18.321341,-8.743717,-694.640957,5862.464969,-2616.033197,-241505.453124,292.665215,-130.583067,-12057.906632,53860.113312,-23682.004808,-2798183.164187,0.006729,-0.203723,3.177074

0.000000,62.150000,18.320163,-8.747790,-695.645661,5880.785131,-2624.780988,-242201.098785,293.581253,-131.020355,-12092.663798,54153.694564,-23813.025162,-2810275.827984,0.006558,-0.203968,3.176710

0.000000,62.150000,18.319052,-8.751799,-696.650428,5899.104184,-2633.532787,-242897.749213,294.497233,-131.457844,-12127.471200,54448.191797,-23944.483007,-2822403.299184,0.006371,-0.204176,3.176342

0.000000,62.150000,18.317875,-8.755938,-697.655227,5917.422058,-2642.288725,-243595.404440,295.413156,-131.895538,-12162.328841,54743.604953,-24076.378545,-2834565.628026,0.006176,-0.204381,3.175970

0.000000,62.150000,18.316858,-8.759912,-698.659800,5935.738917,-2651.048637,-244294.064240,296.329024,-132.333434,-12197.236717,55039.933978,-24208.711979,-2846762.864743,0.005973,-0.204541,3.175572

0.000000,62.150000,18.315781,-8.763987,-699.664693,5954.054698,-2659.812623,-244993.728933,297.244840,-132.771531,-12232.194829,55337.178818,-24341.483510,-2858995.059572,0.005782,-0.204656,3.175206

0.000000,62.150000,18.314771,-8.767965,-700.669554,5972.369469,-2668.580588,-245694.398487,298.160604,-133.209830,-12267.203186,55635.339422,-24474.693340,-2871262.262758,0.005579,-0.204784,3.174813

0.000000,62.150000,18.313634,-8.771882,-701.674481,5990.683103,-2677.352470,-246396.072968,299.076314,-133.648326,-12302.261786,55934.415737,-24608.341667,-2883564.524544,0.005381,-0.204879,3.174394

0.000000,62.150000,18.312362,-8.775894,-702.679317,6008.995466,-2686.128364,-247098.752285,299.991964,-134.087021,-12337.370631,56234.407701,-24742.428688,-2895901.895175,0.005151,-0.204993,3.173990

0.000000,62.150000,18.311027,-8.779908,-703.684218,6027.306492,-2694.908272,-247802.436504,300.907549,-134.525916,-12372.529720,56535.315250,-24876.954604,-2908274.424895,0.004968,-0.205051,3.173625

0.000000,62.150000,18.309657,-8.784052,-704.689214,6045.616149,-2703.692324,-248507.125717,301.823066,-134.965015,-12407.739056,56837.138316,-25011.919619,-2920682.163951,0.004825,-0.205099,3.173258

0.000000,62.150000,18.308356,-8.788262,-705.694429,6063.924504,-2712.480586,-249212.820146,302.738516,-135.404323,-12442.998647,57139.876832,-25147.323941,-2933125.162597,0.004683,-0.205159,3.172917

0.000000,62.150000,18.307162,-8.792347,-706.699993,6082.231666,-2721.272933,-249919.520140,303.653904,-135.843838,-12478.308507,57443.530736,-25283.167779,-2945603.471104,0.004569,-0.205159,3.172562

0.000000,62.150000,18.306098,-8.796432,-707.705585,6100.537764,-2730.069365,-250627.225725,304.569236,-136.283557,-12513.668647,57748.099972,-25419.451337,-2958117.139751,0.004454,-0.205142,3.172238

0.000000,62.150000,18.305102,-8.800517,-708.711271,6118.842866,-2738.869882,-251335.936996,305.484516,-136.723481,-12549.079068,58053.584488,-25556.174818,-2970666.218819,0.004335,-0.205136,3.171907

0.000000,62.150000,18.304265,-8.804696,-709.716920,6137.147131,-2747.674578,-252045.653915,306.399750,-137.163611,-12584.539773,58359.984238,-25693.338429,-2983250.758592,0.004205,-0.205150,3.171553

0.000000,62.150000,18.303553,-8.808903,-710.722374,6155.450683,-2756.483481,-252756.376289,307.314945,-137.603951,-12620.050755,58667.299183,-25830.942381,-2995870.809347,0.004112,-0.205143,3.171207

0.000000,62.150000,18.302744,-8.813014,-711.727767,6173.753428,-2765.296495,-253468.104056,308.230103,-138.044499,-12655.612009,58975.529286,-25968.986880,-3008526.421355,0.003989,-0.205183,3.170880

0.000000,62.150000,18.301839,-8.817063,-712.733101,6192.055266,-2774.113558,-254180.837157,309.145217,-138.485251,-12691.223530,59284.674503,-26107.472132,-3021217.644886,0.003859,-0.205218,3.170526

0.000000,62.150000,18.300834,-8.821080,-713.738375,6210.356100,-2782.934638,-254894.575532,310.060284,-138.926205,-12726.885317,59594.734787,-26246.398336,-3033944.530203,0.003712,-0.205237,3.170207

0.000000,62.150000,18.299826,-8.825160,-714.743553,6228.655927,-2791.759798,-255609.319085,310.975301,-139.367361,-12762.597365,59905.710088,-26385.765697,-3046707.127568,0.003541,-0.205220,3.169884

0.000000,62.150000,18.298758,-8.829243,-715.748955,6246.954684,-2800.589041,-256325.068041,311.890265,-139.808721,-12798.359678,60217.600353,-26525.574418,-3059505.487247,0.003373,-0.205206,3.169577

0.000000,62.150000,18.297723,-8.833165,-716.754263,6265.252407,-2809.422206,-257041.822304,312.805177,-140.250281,-12834.172259,60530.405531,-26665.824699,-3072339.659505,0.003242,-0.205191,3.169262

0.000000,62.150000,18.296561,-8.837025,-717.759574,6283.548968,-2818.259231,-257759.581878,313.720034,-140.692036,-12870.035105,60844.125565,-26806.516735,-3085209.694610,0.003107,-0.205184,3.168959

0.000000,62.150000,18.295561,-8.840852,-718.764914,6301.844529,-2827.100084,-258478.346791,314.634837,-141.133983,-12905.948217,61158.760403,-26947.650718,-3098115.642826,0.003009,-0.205208,3.168660

0.000000,62.150000,18.294493,-8.844678,-719.770064,6320.139022,-2835.944762,-259198.116856,315.549589,-141.576121,-12941.911591,61474.309991,-27089.226839,-3111057.554418,0.002889,-0.205243,3.168395

0.000000,62.150000,18.293584,-8.848435,-720.775053,6338.432606,-2844.793197,-259918.891908,316.464291,-142.018449,-12977.925219,61790.774282,-27231.245288,-3124035.479637,0.002782,-0.205270,3.168142

0.000000,62.150000,18.292577,-8.852194,-721.780011,6356.725184,-2853.645391,-260640.671920,317.378945,-142.460965,-13013.989096,62108.153227,-27373.706253,-3137049.468732,0.002649,-0.205359,3.167927

0.000000,62.150000,18.291476,-8.855987,-722.785130,6375.016660,-2862.501378,-261363.457050,318.293546,-142.903669,-13050.103224,62426.446773,-27516.609922,-3150099.571957,0.002492,-0.205499,3.167696

0.000000,62.150000,18.290634,-8.859712,-723.790115,6393.307294,-2871.361090,-262087.247165,319.208099,-143.346562,-13086.267605,62745.654872,-27659.956484,-3163185.839562,0.002333,-0.205702,3.167425

0.000000,62.150000,18.289787,-8.863531,-724.794973,6411.597081,-2880.224621,-262812.042138,320.122609,-143.789643,-13122.482233,63065.777481,-27803.746127,-3176308.321795,0.002200,-0.205841,3.167128

0.000000,62.150000,18.288585,-8.867322,-725.799871,6429.885665,-2889.091943,-263537.842009,321.037069,-144.232914,-13158.747104,63386.814550,-27947.979041,-3189467.068898,0.002086,-0.205971,3.166847

0.000000,62.150000,18.286414,-8.870997,-726.804797,6448.172079,-2897.962940,-264264.646806,321.951444,-144.676372,-13195.062220,63708.765993,-28092.655413,-3202662.131119,0.002001,-0.206138,3.166288

0.000000,62.150000,18.283539,-8.874199,-727.809587,6466.455618,-2906.837139,-264992.456393,322.865692,-145.120002,-13231.427580,64031.631686,-28237.775415,-3215893.558699,0.001966,-0.206419,3.164946

0.000000,62.150000,18.280795,-8.876057,-728.814414,6484.736413,-2915.713195,-265721.270807,323.779801,-145.563758,-13267.843180,64355.411487,-28383.339173,-3229161.401879,0.002004,-0.206720,3.161772

0.000000,62.150000,18.277986,-8.877979,-729.819275,6503.014398,-2924.591174,-266451.090082,324.693770,-146.007609,-13304.309022,64680.105257,-28529.346783,-3242465.710901,0.002150,-0.207058,3.155825

0.000000,62.150000,18.273406,-8.878748,-730.824922,6521.287804,-2933.469923,-267181.915005,325.607555,-146.451527,-13340.825127,65005.712812,-28675.798310,-3255806.536028,0.002247,-0.207434,3.147294

0.000000,62.150000,18.264572,-8.877232,-731.830667,6539.552376,-2942.347154,-267913.745672,326.521005,-146.895427,-13377.391517,65332.233816,-28822.693737,-3269183.927545,0.002454,-0.208090,3.136663

0.000000,62.150000,18.254277,-8.874710,-732.836649,6557.806653,-2951.221865,-268646.582321,327.433976,-147.339225,-13414.008200,65659.667792,-28970.032962,-3282597.935745,0.002683,-0.208741,3.121737

0.000000,62.150000,18.242269,-8.870999,-733.843065,6576.048923,-2960.092864,-269380.425386,328.346389,-147.782868,-13450.675193,65988.014181,-29117.815831,-3296048.610937,0.003019,-0.209244,3.101575

0.000000,62.150000,18.231150,-8.866669,-734.849398,6594.280073,-2968.959533,-270115.274784,329.258225,-148.226310,-13487.392504,66317.272406,-29266.042141,-3309536.003442,0.003364,-0.209928,3.075504

0.000000,62.150000,18.218130,-8.861979,-735.855881,6612.498203,-2977.821512,-270851.130665,330.169457,-148.669526,-13524.160136,66647.441863,-29414.711667,-3323060.163578,0.003686,-0.210731,3.043648

0.000000,62.150000,18.206893,-8.856619,-736.861684,6630.705096,-2986.678131,-271587.992350,331.080082,-149.112491,-13560.978075,66978.521946,-29563.824158,-3336621.141653,0.004021,-0.211641,3.005535

0.000000,62.150000,18.195413,-8.850819,-737.867752,6648.900509,-2995.528950,-272325.860102,331.990140,-149.555177,-13597.846311,67310.512086,-29713.379335,-3350218.987965,0.004292,-0.212422,2.961588

0.000000,62.150000,18.182556,-8.844654,-738.874146,6667.083065,-3004.373604,-273064.734248,332.899589,-149.997564,-13634.764859,67643.411675,-29863.376899,-3363853.752823,0.004492,-0.212916,2.911528

0.000000,62.150000,18.172097,-8.838106,-739.880160,6685.255162,-3013.211710,-273804.614407,333.808456,-150.439633,-13671.733716,67977.220131,-30013.816531,-3377525.486540,0.004672,-0.213325,2.854658

0.000000,62.150000,18.162021,-8.831051,-740.886835,6703.417183,-3022.042761,-274545.501242,334.716809,-150.881362,-13708.752891,68311.936940,-30164.697893,-3391234.239431,0.004818,-0.213495,2.791747

0.000000,62.150000,18.154257,-8.823750,-741.893736,6721.571440,-3030.866511,-275287.394978,335.624716,-151.322732,-13745.822406,68647.561655,-30316.020625,-3404980.061837,0.004894,-0.213657,2.723583

